t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
3.700000000000000000e+01, 5.000000000000000000e+01, 8.082398047504864280e+01, -2.853512940502244533e+01, -2.288851070026198364e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.614999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.800000000000000000e+01, 5.000000000000000000e+01, 8.068814185240150039e+01, -2.849951460186782271e+01, -2.188627250533679014e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.617999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.900000000000000000e+01, 5.000000000000000000e+01, 8.009950782093055466e+01, -2.759263457359733707e+01, -2.506873247333216703e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.630999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.000000000000000000e+01, 5.000000000000000000e+01, 7.964671241210675134e+01, -2.697519057036799950e+01, -2.671521841738750958e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.641000000000000014e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.100000000000000000e+01, 5.000000000000000000e+01, 8.168429175181385915e+01, -3.111206849396340246e+01, -5.722232578504555800e-01, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.596000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.200000000000000000e+01, 5.000000000000000000e+01, 8.037118506622483949e+01, -2.866940668900522837e+01, -1.701778377219610450e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.625000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.300000000000000000e+01, 5.000000000000000000e+01, 7.865056251269439258e+01, -2.556135899031174574e+01, -3.089203522382646838e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.662999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.400000000000000000e+01, 5.000000000000000000e+01, 7.937503516681248072e+01, -2.724052928174983634e+01, -2.134505885062645270e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.646999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.500000000000000000e+01, 5.000000000000000000e+01, 7.878640113534152079e+01, -2.632838011667240252e+01, -2.458021018669117819e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.660000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.600000000000000000e+01, 5.000000000000000000e+01, 7.978255103475389376e+01, -2.846300446430352338e+01, -1.319546570450371270e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.637999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.700000000000000000e+01, 5.000000000000000000e+01, 7.688466041828156960e+01, -2.307782361660566295e+01, -3.806836801675908433e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.701999999999999957e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.800000000000000000e+01, 4.999999999999999289e+01, 7.788081031769392837e+01, -2.534376569478810026e+01, -2.537044622905828994e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.680000000000000071e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.900000000000000000e+01, 5.000000000000000000e+01, 7.774497169504678595e+01, -2.533231446868548531e+01, -2.412657226361301976e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.682999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.000000000000000000e+01, 5.000000000000000000e+01, 7.557155373269253573e+01, -2.143196871224700928e+01, -4.139585020445526453e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.730999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.100000000000000000e+01, 5.000000000000000000e+01, 7.747329444975250112e+01, -2.545332173339178183e+01, -2.019972716360717513e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.689000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.200000000000000000e+01, 5.000000000000000000e+01, 7.602434914151633905e+01, -2.289315732697554751e+01, -3.131191814540790652e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.721000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.300000000000000000e+01, 5.000000000000000000e+01, 7.471124245592730517e+01, -2.069963105827845951e+01, -4.011611397648845667e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.750000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.400000000000000000e+01, 5.000000000000000711e+01, 7.412260842445637365e+01, -1.997023274696758577e+01, -4.152375677488786998e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.762999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.500000000000000000e+01, 5.000000000000000000e+01, 7.543571511004539332e+01, -2.287287108672802205e+01, -2.562844023317370823e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.733999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.600000000000000000e+01, 5.000000000000000000e+01, 7.380565163827971276e+01, -2.002095637173288623e+01, -3.784695266546824755e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.769999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.700000000000000000e+01, 5.000000000000000000e+01, 7.498291970122159000e+01, -2.262934586089206590e+01, -2.353573840329524991e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.744000000000000128e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.800000000000000000e+01, 5.000000000000000000e+01, 7.262838357533782130e+01, -1.837864481425017260e+01, -4.249738761087649586e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.796000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.900000000000000000e+01, 5.000000000000000000e+01, 7.249254495269069309e+01, -1.853393771302225801e+01, -3.958607239668435529e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.798999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.000000000000000000e+01, 5.000000000000000000e+01, 7.072664285827785591e+01, -1.555945913065990993e+01, -5.167183727617945976e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.837999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.100000000000000000e+01, 5.000000000000000000e+01, 7.176807229857260495e+01, -1.804399235154814107e+01, -3.724079947024463877e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.814999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.200000000000000000e+01, 5.000000000000000000e+01, 7.353397439298541371e+01, -2.176644041840405208e+01, -1.767533974581362743e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.776000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.300000000000000000e+01, 5.000000000000000000e+01, 7.104359964445451681e+01, -1.720023152611442896e+01, -3.843368118340086959e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.830999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.400000000000000000e+01, 5.000000000000000000e+01, 7.104359964445451681e+01, -1.757441337165062123e+01, -3.469186272803896021e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.830999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.500000000000000000e+01, 5.000000000000000000e+01, 7.294534036151448220e+01, -2.153049784892611029e+01, -1.414842512588373458e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.789000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.600000000000000000e+01, 5.000000000000000000e+01, 7.031912699033644287e+01, -1.667149939705489814e+01, -3.647627593281544733e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.846999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.700000000000000000e+01, 5.000000000000000000e+01, 7.131527688974880164e+01, -1.892194121775768423e+01, -2.393335671991117852e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.825000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.800000000000000000e+01, 5.000000000000000000e+01, 6.986633158151262535e+01, -1.639812660545196366e+01, -3.468204976060662581e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.857000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.900000000000000000e+01, 5.000000000000000000e+01, 6.927769755004169383e+01, -1.561582344312361847e+01, -3.661874106918075356e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.869999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.000000000000000000e+01, 5.000000000000000000e+01, 7.059080423563071349e+01, -1.847070763150866668e+01, -2.120096604122046369e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.841000000000000014e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.100000000000000000e+01, 5.000000000000000000e+01, 6.841738627327646327e+01, -1.454187881797287218e+01, -3.875507455303591531e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.889000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.200000000000000000e+01, 5.000000000000000000e+01, 6.900602030474739479e+01, -1.603914963004113403e+01, -2.966870674706260758e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.876000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.300000000000000000e+01, 5.000000000000000000e+01, 6.769291361915837513e+01, -1.382962541749098762e+01, -3.863288201667388400e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.905000000000000071e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.400000000000000000e+01, 5.000000000000000000e+01, 6.769291361915837513e+01, -1.420574663841697571e+01, -3.487166980741399414e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.905000000000000071e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.500000000000000000e+01, 5.000000000000000000e+01, 6.855322489592360569e+01, -1.618211407117997425e+01, -2.371110824743631884e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.885999999999999943e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.600000000000000000e+01, 5.000000000000000711e+01, 6.665148417886364030e+01, -1.279462804171170731e+01, -3.856856137151932540e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.928000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.700000000000000000e+01, 4.999999999999999289e+01, 6.651564555621649788e+01, -1.291167075450709589e+01, -3.603974801709402875e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.930999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.800000000000000000e+01, 5.000000000000000000e+01, 6.533837749327460642e+01, -1.102262589148590699e+01, -4.315751601788699432e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.957000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.900000000000000000e+01, 5.000000000000000000e+01, 6.547421611592176305e+01, -1.170125024789673773e+01, -3.772965868025025760e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.953999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.000000000000000000e+01, 5.000000000000000000e+01, 6.520253887062746401e+01, -1.155167329255259823e+01, -3.650865578074865336e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.960000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.100000000000000000e+01, 5.000000000000000000e+01, 6.696844096504030119e+01, -1.526699336988222910e+01, -1.701447595158071424e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.921000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.200000000000000000e+01, 5.000000000000000000e+01, 6.461390483915653249e+01, -1.095280274992144598e+01, -3.661102089235086954e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.973000000000000043e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.300000000000000000e+01, 5.000000000000000000e+01, 6.402527080768558676e+01, -1.018927962520170993e+01, -3.835991182483876827e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.985999999999999943e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.400000000000000000e+01, 5.000000000000000000e+01, 6.447806621650937586e+01, -1.142425092356814531e+01, -3.053815292941231441e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.976000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.500000000000000000e+01, 5.000000000000000000e+01, 6.375359356239130193e+01, -1.034315139889132773e+01, -3.410442163499973756e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.992000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.600000000000000000e+01, 5.000000000000000000e+01, 6.474974346180367490e+01, -1.257050136913452754e+01, -2.179242092669147812e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.969999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.700000000000000000e+01, 5.000000000000000000e+01, 6.244048687680227516e+01, -8.388978533438526952e+00, -4.051508343363748210e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.021000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.800000000000000000e+01, 4.999999999999999289e+01, 6.533837749327460642e+01, -1.429707344459466967e+01, -1.041304048679937644e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.957000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.900000000000000000e+01, 5.000000000000000000e+01, 6.506670024798033580e+01, -1.388154791771880348e+01, -1.185152330261532772e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 2.962999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.000000000000000000e+01, 5.000000000000000000e+01, 6.230464825415514696e+01, -8.741735039641632454e+00, -3.562913214513514504e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.023999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.100000000000000000e+01, 5.000000000000000000e+01, 6.185185284533133654e+01, -8.227104759093155195e+00, -3.624748086238182232e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.033999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.200000000000000000e+01, 5.000000000000000000e+01, 6.112738019121325550e+01, -7.201589992288873532e+00, -3.925790198924381524e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.050000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.300000000000000000e+01, 5.000000000000000000e+01, 6.230464825415514696e+01, -9.823716172955954562e+00, -2.480932081199192396e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.023999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.400000000000000000e+01, 5.000000000000000000e+01, 6.067458478238944508e+01, -6.963826691888552745e+00, -3.710758090500892337e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.060000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.500000000000000000e+01, 5.000000000000000000e+01, 6.302912090827322800e+01, -1.180493772371872829e+01, -1.224183184554499704e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.007999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.600000000000000000e+01, 5.000000000000000000e+01, 6.126321881386039792e+01, -8.564241644640777196e+00, -2.698977169219620720e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.046999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.700000000000000000e+01, 5.000000000000000000e+01, 5.981427350562423584e+01, -6.070183614578563258e+00, -3.744089891045672580e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.078999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.800000000000000000e+01, 5.000000000000000000e+01, 6.126321881386039792e+01, -9.191524446935744663e+00, -2.071694366924653252e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.046999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.900000000000000000e+01, 5.000000000000000000e+01, 5.936147809680042542e+01, -5.774887891334939738e+00, -3.586590205465486125e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.089000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.000000000000000000e+02, 4.999999999999999289e+01, 5.936147809680042542e+01, -6.124070405458180488e+00, -3.237407691342245375e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.089000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.010000000000000000e+02, 5.000000000000000000e+01, 6.126321881386039792e+01, -1.005758943110462766e+01, -1.205629382755770251e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.046999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.020000000000000000e+02, 5.000000000000000000e+01, 5.818421003385854817e+01, -4.316714795179679598e+00, -3.867495238678868574e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.114999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.030000000000000000e+02, 5.000000000000000000e+01, 5.777669416591712803e+01, -3.917888714417316010e+00, -3.858805451499812023e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.123999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.040000000000000000e+02, 5.000000000000000000e+01, 5.791253278856425624e+01, -4.552025801183061660e+00, -3.360506987381195021e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.121000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.050000000000000000e+02, 5.000000000000000000e+01, 5.745973737974046713e+01, -4.017689696658252707e+00, -3.442047683082214427e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.130999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.060000000000000000e+02, 5.000000000000000000e+01, 5.890868268797663632e+01, -7.109624365638511634e+00, -1.799058322338124905e+00, 0.000000000000000000e+00, 4.400000000000000000e+01, 3.098999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
