tm,MVm,PVm
3.860000000000000000e+02,1.000000000000000000e+00,2.464999999999999969e-01
3.870000000000000000e+02,1.000000000000000000e+00,2.254999999999998950e-01
3.880000000000000000e+02,1.000000000000000000e+00,2.279999999999999249e-01
3.890000000000000000e+02,1.000000000000000000e+00,2.279999999999999249e-01
3.900000000000000000e+02,1.000000000000000000e+00,2.134999999999999676e-01
3.910000000000000000e+02,1.000000000000000000e+00,2.142499999999999960e-01
3.920000000000000000e+02,1.000000000000000000e+00,2.279999999999999249e-01
3.930000000000000000e+02,1.000000000000000000e+00,2.279999999999999249e-01
3.940000000000000000e+02,1.000000000000000000e+00,2.167500000000000537e-01
3.950000000000000000e+02,1.000000000000000000e+00,2.272499999999998965e-01
3.960000000000000000e+02,1.000000000000000000e+00,2.272499999999998965e-01
3.970000000000000000e+02,1.000000000000000000e+00,2.297499999999999543e-01
3.980000000000000000e+02,1.000000000000000000e+00,2.312500000000000111e-01
3.990000000000000000e+02,1.000000000000000000e+00,2.232500000000000040e-01
4.000000000000000000e+02,1.000000000000000000e+00,2.264999999999998681e-01
4.010000000000000000e+02,1.000000000000000000e+00,2.327499999999998737e-01
4.020000000000000000e+02,1.000000000000000000e+00,2.327499999999998737e-01
4.030000000000000000e+02,1.000000000000000000e+00,2.327499999999998737e-01
4.040000000000000000e+02,1.000000000000000000e+00,2.174999999999998879e-01
4.050000000000000000e+02,1.000000000000000000e+00,2.192499999999998894e-01
4.060000000000000000e+02,1.000000000000000000e+00,2.152499999999999969e-01
4.070000000000000000e+02,1.000000000000000000e+00,2.327499999999998737e-01
4.080000000000000000e+02,1.000000000000000000e+00,2.327499999999998737e-01
4.090000000000000000e+02,1.000000000000000000e+00,2.279999999999999249e-01
4.100000000000000000e+02,1.000000000000000000e+00,2.279999999999999249e-01
4.110000000000000000e+02,1.000000000000000000e+00,2.304999999999999827e-01
4.120000000000000000e+02,1.000000000000000000e+00,2.297499999999999543e-01
4.130000000000000000e+02,1.000000000000000000e+00,2.199999999999999178e-01
4.140000000000000000e+02,1.000000000000000000e+00,2.304999999999999827e-01
4.150000000000000000e+02,1.000000000000000000e+00,2.240000000000000324e-01
