t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
5.600000000000000000e+01, 4.999999999999999289e+01, 1.329407320306682436e+02, -7.886348099578299298e+01, -4.077251034885257752e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 1.964000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.700000000000000000e+01, 5.000000000000000000e+01, 1.329407320306682436e+02, -7.926043316637199609e+01, -3.680298864296244421e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 1.964000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.800000000000000000e+01, 4.999999999999999289e+01, 1.318993025903734804e+02, -7.763727134230472871e+01, -4.262031248068758771e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 1.987000000000000099e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.900000000000000000e+01, 5.000000000000000711e+01, 1.311748299362554064e+02, -7.667380105895364295e+01, -4.501028877301759046e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.003000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.000000000000000000e+01, 4.999999999999999289e+01, 1.301786800368430477e+02, -7.521669446478132670e+01, -4.961985572061725414e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.025000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.100000000000000000e+01, 5.000000000000000000e+01, 1.304503572821373325e+02, -7.621668703213094886e+01, -4.233670250006386304e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.019000000000000128e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.200000000000000000e+01, 4.999999999999999289e+01, 1.301786800368430477e+02, -7.611196323958272103e+01, -4.066716797260332861e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.025000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.300000000000000000e+01, 5.000000000000000000e+01, 1.295900460053721019e+02, -7.538792986847290933e+01, -4.202116136899192611e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.037999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.400000000000000000e+01, 5.000000000000000000e+01, 1.288655733512540280e+02, -7.441862638200866797e+01, -4.446946969245356485e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.053999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.500000000000000000e+01, 5.000000000000000000e+01, 1.288655733512540280e+02, -7.485157133360296200e+01, -4.014002017651063348e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.053999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.600000000000000000e+01, 4.999999999999999289e+01, 1.290014119739011562e+02, -7.550081801584728680e+01, -3.500593958053875632e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.051000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.700000000000000000e+01, 4.999999999999999289e+01, 1.275524666656649941e+02, -7.308480362881461190e+01, -4.467663036850386682e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.082999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.800000000000000000e+01, 5.000000000000000000e+01, 1.290014119739011562e+02, -7.627658994719890018e+01, -2.724822026702253375e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.051000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.900000000000000000e+01, 4.999999999999999289e+01, 1.288655733512540280e+02, -7.628342031508863386e+01, -2.582153036165400817e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.053999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.000000000000000000e+01, 5.000000000000000000e+01, 1.263751986027231027e+02, -7.179652093843394312e+01, -4.578677664289159566e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.108999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.100000000000000000e+01, 5.000000000000000000e+01, 1.259224031938992994e+02, -7.138078324499764449e+01, -4.541619948901652215e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.119000000000000128e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.200000000000000000e+01, 5.000000000000000000e+01, 1.254696077850755103e+02, -7.096143769410196001e+01, -4.508170090973550259e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.128999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.300000000000000000e+01, 5.000000000000000000e+01, 1.247451351309574221e+02, -7.002193094577026500e+01, -4.723204185187158899e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.144999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.400000000000000000e+01, 5.000000000000000000e+01, 1.243376192630160091e+02, -6.970641480123764211e+01, -4.631204461778368753e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.153999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.500000000000000000e+01, 5.000000000000000000e+01, 1.241565010994864906e+02, -6.981269559400915625e+01, -4.343805505477332574e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.157999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.600000000000000000e+01, 5.000000000000000000e+01, 1.246092965083102797e+02, -7.109710657515296361e+01, -3.512189933157314314e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.148000000000000043e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.700000000000000000e+01, 4.999999999999999289e+01, 1.228433944138974425e+02, -6.807916578816012532e+01, -4.764228625737321643e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.187000000000000099e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.800000000000000000e+01, 5.000000000000000000e+01, 1.230245125774269752e+02, -6.888760364425351668e+01, -4.136908933173461200e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.182999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.900000000000000000e+01, 4.999999999999999289e+01, 1.223000399233089013e+02, -6.791195172821369397e+01, -4.388088195095214417e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.198999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.000000000000000000e+01, 5.000000000000000000e+01, 1.223000399233089013e+02, -6.833916631933784913e+01, -3.960873603971052592e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.198999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.100000000000000000e+01, 5.000000000000000000e+01, 1.213944491056612804e+02, -6.700177292978159471e+01, -4.392676175879686618e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.219000000000000128e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.200000000000000000e+01, 4.999999999999999289e+01, 1.209869332377198674e+02, -6.665407730706319001e+01, -4.332855930656683618e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.228000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.300000000000000000e+01, 5.000000000000000000e+01, 1.206699764515431923e+02, -6.647285924817884961e+01, -4.197117203364346238e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.235000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.400000000000000000e+01, 5.000000000000000000e+01, 1.199455037974251184e+02, -6.550306907656809585e+01, -4.442434720857024288e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.251000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.500000000000000000e+01, 4.999999999999999289e+01, 1.198096651747779902e+02, -6.567712242909682629e+01, -4.132542745681168306e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.253999999999999915e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.600000000000000000e+01, 5.000000000000000711e+01, 1.205341378288960641e+02, -6.745786992679603600e+01, -3.076267902100022766e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.237999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.700000000000000000e+01, 5.000000000000000711e+01, 1.206699764515431923e+02, -6.801582088321467268e+01, -2.654155568328514736e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.235000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.800000000000000000e+01, 5.000000000000000000e+01, 1.189040743571303835e+02, -6.491434376239190840e+01, -3.989730594738475133e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.273999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.900000000000000000e+01, 5.000000000000000000e+01, 1.173192904262470648e+02, -6.228749834326924173e+01, -5.031792082977825764e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.308999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.000000000000000000e+01, 5.000000000000000000e+01, 1.170476131809527942e+02, -6.226047793255397522e+01, -4.787135248398818099e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.314999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.100000000000000000e+01, 5.000000000000000000e+01, 1.179079244577180106e+02, -6.436340740948060102e+01, -3.544517048237410428e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.296000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.200000000000000000e+01, 5.000000000000000000e+01, 1.174551290488942215e+02, -6.384698611874629393e+01, -3.608142930147930194e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.305999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.300000000000000000e+01, 5.000000000000000000e+01, 1.162778609859523300e+02, -6.195834705551932586e+01, -4.319513930433000581e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.332000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.400000000000000000e+01, 5.000000000000000000e+01, 1.175909676715413497e+02, -6.487725760705357914e+01, -2.713710064487769191e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.303000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.500000000000000000e+01, 5.000000000000000000e+01, 1.165948177721289909e+02, -6.324614159422865356e+01, -3.348676177900334228e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.325000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.600000000000000000e+01, 5.000000000000000000e+01, 1.162778609859523300e+02, -6.296910596469102472e+01, -3.308755021261304829e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.332000000000000028e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.700000000000000000e+01, 5.000000000000000000e+01, 1.141044430235980798e+02, -5.915600231370598294e+01, -4.948440709892095057e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.380000000000000071e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.800000000000000000e+01, 5.000000000000000000e+01, 1.139686044009509374e+02, -5.937931929360518524e+01, -4.589285107345753900e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.382999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.900000000000000000e+01, 5.000000000000000000e+01, 1.133799703694799916e+02, -5.870616202092408997e+01, -4.673808348555904324e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.396000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.000000000000000000e+02, 5.000000000000000000e+01, 1.126554977153619035e+02, -5.778278144812520623e+01, -4.872716267236700816e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.412000000000000099e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.010000000000000000e+02, 5.000000000000000000e+01, 1.126554977153619035e+02, -5.825717835976850267e+01, -4.398319355593403479e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.412000000000000099e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.020000000000000000e+02, 5.000000000000000000e+01, 1.125196590927147753e+02, -5.842693673760769002e+01, -4.092722355107084375e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.414999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.030000000000000000e+02, 5.000000000000000000e+01, 1.113423910297728838e+02, -5.658547525871745876e+01, -4.756915771055425957e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.441000000000000014e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.040000000000000000e+02, 5.000000000000000000e+01, 1.132441317468328634e+02, -6.066693024055324202e+01, -2.577201506279619636e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.398999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.050000000000000000e+02, 5.000000000000000000e+01, 1.112065524071257414e+02, -5.704105644890618265e+01, -4.165495958219561423e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.444000000000000128e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.060000000000000000e+02, 5.000000000000000000e+01, 1.103009615894781348e+02, -5.572358464057588634e+01, -4.577376948902249332e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.464000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
