t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man
1.000000000000000000e+01, 5.000000000000000711e+01, 1.078558663818296139e+02, -9.270473763345518137e+01, 3.484887125162557453e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.517999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.100000000000000000e+01, 4.999999999999999289e+01, 1.094406503127129184e+02, -9.232720516133335309e+01, 3.288655484862042755e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.482999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.200000000000000000e+01, 5.000000000000000000e+01, 1.081275436271238846e+02, -8.662707049513063851e+01, 2.849952686800675750e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.512000000000000099e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.300000000000000000e+01, 5.000000000000000000e+01, 1.081275436271238846e+02, -8.385241939952216228e+01, 2.572487577239827772e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.512000000000000099e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.400000000000000000e+01, 5.000000000000000000e+01, 1.078558663818296139e+02, -8.083099762356928863e+01, 2.297513124173967469e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.517999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.500000000000000000e+01, 5.000000000000000000e+01, 1.074030709730058106e+02, -7.773268185003426822e+01, 2.032961087702845759e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.528000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.600000000000000000e+01, 4.999999999999999289e+01, 1.081275436271238846e+02, -7.713184800904858207e+01, 1.900430438192469040e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.512000000000000099e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.700000000000000000e+01, 5.000000000000000000e+01, 1.078558663818296139e+02, -7.476472624509435150e+01, 1.690885986326473400e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.517999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.800000000000000000e+01, 5.000000000000000000e+01, 1.082633822497710270e+02, -7.389387382166869145e+01, 1.563049157189766625e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.508999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.900000000000000000e+01, 5.000000000000000000e+01, 1.079917050044767564e+02, -7.185521903378304387e+01, 1.386351402930628574e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.514999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.000000000000000000e+01, 5.000000000000000000e+01, 1.091689730674186336e+02, -7.274541777945879062e+01, 1.357644471204015346e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.489000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.100000000000000000e+01, 5.000000000000000000e+01, 1.087161776585948445e+02, -7.056213740274598933e+01, 1.184595974415114839e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.498999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.200000000000000000e+01, 5.000000000000000000e+01, 1.083992208724181836e+02, -6.880578552337193798e+01, 1.040656465095375616e+01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.505999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.300000000000000000e+01, 5.000000000000000000e+01, 1.074030709730058106e+02, -6.589730849390670642e+01, 8.494237520900897565e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.528000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.400000000000000000e+01, 5.000000000000000000e+01, 1.078558663818296139e+02, -6.593183591334843641e+01, 8.075969531518824240e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.517999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.500000000000000000e+01, 5.000000000000000000e+01, 1.068144369415348649e+02, -6.316410972034303484e+01, 6.349672778808172602e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.541000000000000014e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.600000000000000000e+01, 5.000000000000000711e+01, 1.079917050044767564e+02, -6.478583948246269131e+01, 6.794134477985939391e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.514999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.700000000000000000e+01, 5.000000000000000000e+01, 1.063616415327110616e+02, -6.102294997232553442e+01, 4.661308439614475496e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.551000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.800000000000000000e+01, 5.000000000000000000e+01, 1.059541256647696343e+02, -5.979377837109869631e+01, 3.839652706329060639e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.560000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
2.900000000000000000e+01, 5.000000000000000000e+01, 1.056371688785929734e+02, -5.881690289135599414e+01, 3.179734012763021589e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.567000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.000000000000000000e+01, 5.000000000000000000e+01, 1.056371688785929734e+02, -5.850733099905343693e+01, 2.870162120460463040e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.567000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.100000000000000000e+01, 5.000000000000000000e+01, 1.055013302559458452e+02, -5.796944604708063054e+01, 2.468115791134784409e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.569999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.200000000000000000e+01, 5.000000000000000000e+01, 1.053654916332987028e+02, -5.747070343923565616e+01, 2.105211805936956004e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.573000000000000043e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.300000000000000000e+01, 5.000000000000000000e+01, 1.052296530106515462e+02, -5.700729236320147919e+01, 1.777639352549931440e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.576000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.400000000000000000e+01, 5.000000000000000000e+01, 1.049126962244748995e+02, -5.623116995692983977e+01, 1.318473732454937819e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.582999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.500000000000000000e+01, 5.000000000000000000e+01, 1.055013302559458452e+02, -5.722276621306848199e+01, 1.721435957122633198e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.569999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.600000000000000000e+01, 5.000000000000000000e+01, 1.057730075012401159e+02, -5.757207559700067634e+01, 1.799068095760561592e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.564000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.700000000000000000e+01, 5.000000000000000000e+01, 1.041882235703568256e+02, -5.438164550142923304e+01, 1.934219310724043517e-01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.598999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.800000000000000000e+01, 5.000000000000000000e+01, 1.041882235703568256e+02, -5.436281436870726225e+01, 1.745907983504354222e-01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.598999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
3.900000000000000000e+01, 5.000000000000000000e+01, 1.043240621930039538e+02, -5.460426889005704254e+01, 2.802066970530871504e-01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.596000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.000000000000000000e+01, 5.000000000000000000e+01, 1.039165463250625265e+02, -5.380163169434050019e+01, -1.149146307220245689e-01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.605000000000000071e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.100000000000000000e+01, 5.000000000000000000e+01, 1.034637509162387374e+02, -5.295131187436629006e+01, -5.124390418724472651e-01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.614999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.200000000000000000e+01, 5.000000000000000000e+01, 1.027392782621206493e+02, -5.162278956151337894e+01, -1.116488700607271012e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.630999999999999872e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.300000000000000000e+01, 5.000000000000000000e+01, 1.026034396394735069e+02, -5.147303614308194852e+01, -1.130403496391556128e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.633999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.400000000000000000e+01, 5.000000000000000000e+01, 1.024223214759439884e+02, -5.123848667298261716e+01, -1.183834802961374777e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.637999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.500000000000000000e+01, 5.000000000000000000e+01, 1.033279122935915950e+02, -5.307675752917165823e+01, -2.511547644199351170e-01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.617999999999999972e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.600000000000000000e+01, 5.000000000000000000e+01, 1.018336874444730427e+02, -5.025823414161986591e+01, -1.575453302853179194e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.651000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.700000000000000000e+01, 5.000000000000000000e+01, 1.014261715765316154e+02, -4.963625991184177622e+01, -1.789911664689836979e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.660000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.800000000000000000e+01, 5.000000000000000000e+01, 1.009733761677078263e+02, -4.894901410979650791e+01, -2.024362057911316182e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.669999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
4.900000000000000000e+01, 5.000000000000000000e+01, 1.009733761677078263e+02, -4.914610153612137822e+01, -1.827274631586448539e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.669999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.000000000000000000e+01, 5.000000000000000000e+01, 1.008375375450606839e+02, -4.906554866867693931e+01, -1.771988876383748135e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.673000000000000043e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.100000000000000000e+01, 5.000000000000000000e+01, 1.005205807588840230e+02, -4.863501023999297956e+01, -1.885570518891044767e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.680000000000000071e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.200000000000000000e+01, 5.000000000000000000e+01, 1.007016989224135273e+02, -4.916318829012408997e+01, -1.538510632289439517e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.676000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.300000000000000000e+01, 5.000000000000000000e+01, 1.014261715765316154e+02, -5.069138654099544539e+01, -7.347850355361703611e-01, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.660000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.400000000000000000e+01, 5.000000000000000000e+01, 1.002489035135897382e+02, -4.852300368878267989e+01, -1.725899824807059613e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.685999999999999943e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.500000000000000000e+01, 5.000000000000000000e+01, 1.005205807588840230e+02, -4.920793808321284502e+01, -1.312642675671175541e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.680000000000000071e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.600000000000000000e+01, 5.000000000000000000e+01, 9.979610810476593485e+01, -4.795732183173115004e+01, -1.838786273034784369e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.696000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.700000000000000000e+01, 5.000000000000000000e+01, 9.893579682800071851e+01, -4.649947746425242912e+01, -2.436319363748289835e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.714999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.800000000000000000e+01, 5.000000000000000000e+01, 9.807548555123548795e+01, -4.509980760095015739e+01, -2.975677950285330109e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.733999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
5.900000000000000000e+01, 5.000000000000000000e+01, 9.807548555123548795e+01, -4.538951304494494110e+01, -2.685972506290545514e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.733999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.000000000000000000e+01, 5.000000000000000000e+01, 9.807548555123548795e+01, -4.565101340570073774e+01, -2.424472145534747991e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.733999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.100000000000000000e+01, 5.000000000000000000e+01, 9.735101289711741401e+01, -4.450864241986765535e+01, -2.842370477249758220e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.750000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.200000000000000000e+01, 5.000000000000000000e+01, 9.689821748829359649e+01, -4.392386168718566353e+01, -2.974355801107929409e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.760000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.300000000000000000e+01, 5.000000000000000000e+01, 9.658126070211693559e+01, -4.361038305112424496e+01, -2.970877650992687524e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.767000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.400000000000000000e+01, 5.000000000000000000e+01, 9.735101289711741401e+01, -4.536418416213134464e+01, -1.986828734986066713e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.750000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.500000000000000000e+01, 5.000000000000000000e+01, 9.644542207946980739e+01, -4.383460211681683205e+01, -2.610819962652976223e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.769999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.600000000000000000e+01, 5.000000000000000000e+01, 9.617374483417550834e+01, -4.357188119860861519e+01, -2.601863635566890931e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.776000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.700000000000000000e+01, 5.000000000000000000e+01, 9.513231539388078772e+01, -4.184372529857672873e+01, -3.288590095304062100e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.798999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.800000000000000000e+01, 5.000000000000000000e+01, 9.513231539388078772e+01, -4.216389517905238904e+01, -2.968420214828401349e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.798999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
6.900000000000000000e+01, 5.000000000000000000e+01, 9.513231539388078772e+01, -4.245289402592608496e+01, -2.679421367954701427e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.798999999999999844e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.000000000000000000e+01, 5.000000000000000000e+01, 9.544927218005743441e+01, -4.331681194082603525e+01, -2.132460239231396937e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.792000000000000171e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.100000000000000000e+01, 5.000000000000000000e+01, 9.440784273976269958e+01, -4.154295596114169342e+01, -2.864886778621003049e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.814999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.200000000000000000e+01, 5.000000000000000000e+01, 9.499647677123364531e+01, -4.294183497250433135e+01, -2.054641798729311297e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.801999999999999957e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.300000000000000000e+01, 5.000000000000000000e+01, 9.472479952593936048e+01, -4.262496577460605351e+01, -2.099833751333310072e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.807999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.400000000000000000e+01, 5.000000000000000000e+01, 9.440784273976269958e+01, -4.222634560006299154e+01, -2.181497139699707599e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.814999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.500000000000000000e+01, 5.000000000000000000e+01, 9.440784273976269958e+01, -4.243873135147451592e+01, -1.969111388288182773e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.814999999999999858e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.600000000000000000e+01, 5.000000000000000000e+01, 9.282305880887938088e+01, -3.961516290179239519e+01, -3.207895907086985687e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.850000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.700000000000000000e+01, 5.000000000000000000e+01, 9.223442477740844936e+01, -3.880751662247934775e+01, -3.426908154929103389e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.862999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.800000000000000000e+01, 5.000000000000000000e+01, 9.223442477740844936e+01, -3.914115284425458441e+01, -3.093271933153864950e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.862999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
7.900000000000000000e+01, 5.000000000000000000e+01, 9.223442477740844936e+01, -3.944230697913165073e+01, -2.792117798276796847e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.862999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.000000000000000000e+01, 5.000000000000000000e+01, 9.164579074593748942e+01, -3.859418145991808302e+01, -3.051609286019409062e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.876000000000000156e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.100000000000000000e+01, 5.000000000000000000e+01, 9.178162936858464604e+01, -3.914973170784636380e+01, -2.631897660738281353e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.873000000000000043e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.200000000000000000e+01, 5.000000000000000000e+01, 9.074019992828989700e+01, -3.742449985428135051e+01, -3.315700074008545606e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.896000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.300000000000000000e+01, 5.000000000000000000e+01, 9.282305880887938088e+01, -4.171024431568851298e+01, -1.112814493190864784e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.850000000000000000e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.400000000000000000e+01, 5.000000000000000000e+01, 9.074019992828989700e+01, -3.785565026785512543e+01, -2.884549660434773344e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.896000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.500000000000000000e+01, 5.000000000000000000e+01, 9.033268406034846976e+01, -3.736112677294865136e+01, -2.971557287399814840e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.905000000000000071e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.600000000000000000e+01, 5.000000000000000000e+01, 9.019684543770134155e+01, -3.739197874177899905e+01, -2.804866695922342501e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.907999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.700000000000000000e+01, 5.000000000000000000e+01, 9.132883395976084273e+01, -3.981882351627912442e+01, -1.510010443481716980e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.882999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.800000000000000000e+01, 5.000000000000000000e+01, 8.901957737475945009e+01, -3.557214576284594187e+01, -3.447431611913506444e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.933999999999999986e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
8.900000000000000000e+01, 5.000000000000000000e+01, 8.843094334328851858e+01, -3.478782015158862606e+01, -3.643123191699890739e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.946999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.000000000000000000e+01, 5.000000000000000000e+01, 9.074019992828989700e+01, -3.953619563329966979e+01, -1.204004294990230317e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.896000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.100000000000000000e+01, 5.000000000000000000e+01, 8.960821140623039582e+01, -3.749964569908249956e+01, -2.108565707147896262e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.921000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.200000000000000000e+01, 5.000000000000000000e+01, 8.960821140623039582e+01, -3.770493100703152578e+01, -1.903280399198867823e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.921000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.300000000000000000e+01, 5.000000000000000000e+01, 8.757063206652328802e+01, -3.401344574236686924e+01, -3.557186324156419666e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.966000000000000014e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.400000000000000000e+01, 5.000000000000000000e+01, 8.770647068917043043e+01, -3.461821785595200396e+01, -3.088252833218423365e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.962999999999999901e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.500000000000000000e+01, 5.000000000000000000e+01, 8.784230931181755864e+01, -3.517733563883805914e+01, -2.664973672979498165e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.960000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.600000000000000000e+01, 5.000000000000000000e+01, 8.680087987152282381e+01, -3.345532399289366055e+01, -3.345555878629161484e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.982999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.700000000000000000e+01, 5.000000000000000000e+01, 8.652920262622853897e+01, -3.326413534340304778e+01, -3.265067282825493855e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.989000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.800000000000000000e+01, 5.000000000000000000e+01, 8.625752538093426836e+01, -3.306511050169898880e+01, -3.192414879235280889e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.994999999999999929e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
9.900000000000000000e+01, 5.000000000000000000e+01, 8.566889134946332263e+01, -3.225595702364930162e+01, -3.412934325814023673e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 3.007999999999999829e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.000000000000000000e+02, 5.000000000000000000e+01, 8.508025731799237690e+01, -3.146827283268237707e+01, -3.611984485309999826e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 3.021000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.010000000000000000e+02, 5.000000000000000000e+01, 8.476330053181571600e+01, -3.121687231937038476e+01, -3.546428212445332573e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 3.028000000000000114e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.020000000000000000e+02, 5.000000000000000000e+01, 8.508025731799237690e+01, -3.216520010893626846e+01, -2.915057209056110654e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 3.021000000000000085e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.030000000000000000e+02, 5.000000000000000000e+01, 8.652920262622853897e+01, -3.520582814735721655e+01, -1.323374478871324422e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 2.989000000000000057e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.040000000000000000e+02, 5.000000000000000000e+01, 8.417466650034477027e+01, -3.085482916243010720e+01, -3.319837337914663511e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 3.041000000000000014e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.050000000000000000e+02, 4.999999999999999289e+01, 8.390298925505049965e+01, -3.066113661252385825e+01, -3.241852642526641848e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 3.046999999999999886e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
1.060000000000000000e+02, 5.000000000000000000e+01, 8.331435522357953971e+01, -2.985679628609999270e+01, -3.457558937479545680e+00, 0.000000000000000000e+00, 4.900000000000000000e+01, 3.060000000000000142e+01, 5.000000000000000000e+01, 1.000000000000000000e+00
